IDnum;Date;StartTime;Duration;Destination;Attack_name;insider?;manual?;console?;success?;aDump?;oDump;iDump;BSM?;SysLogs;FSListing;Stealthy;New?;Category;OS
52.211313;4/6/1999;21:23:43;0:00:03;172.016.000.001;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:23:49;0:00:03;172.016.000.001;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:23:55;0:00:03;172.016.112.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:01;0:00:03;172.016.112.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:07;0:00:03;172.016.112.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:13;0:00:03;172.016.112.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:19;0:00:03;172.016.112.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:25;0:00:03;172.016.115.234;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:31;0:00:03;172.016.115.234;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:37;0:00:03;172.016.115.234;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:43;0:00:03;172.016.115.234;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:49;0:00:03;172.016.115.234;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:24:55;0:00:03;172.016.115.005;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:01;0:00:03;172.016.115.005;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:07;0:00:03;172.016.115.005;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:13;0:00:03;172.016.115.005;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:19;0:00:03;172.016.115.005;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:25;0:00:03;172.016.115.087;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:31;0:00:03;172.016.115.087;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:37;0:00:03;172.016.115.087;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:43;0:00:03;172.016.115.087;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:49;0:00:03;172.016.115.087;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:25:55;0:00:03;172.016.116.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:01;0:00:03;172.016.116.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:07;0:00:03;172.016.116.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:13;0:00:03;172.016.116.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:20;0:00:03;172.016.116.194;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:26;0:00:03;172.016.116.201;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:32;0:00:03;172.016.116.201;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:38;0:00:03;172.016.116.201;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:44;0:00:03;172.016.116.201;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:50;0:00:03;172.016.116.201;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:26:56;0:00:03;172.016.116.044;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:02;0:00:03;172.016.116.044;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:08;0:00:03;172.016.116.044;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:14;0:00:03;172.016.116.044;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:20;0:00:03;172.016.116.044;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:26;0:00:03;172.016.112.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:32;0:00:03;172.016.112.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:38;0:00:03;172.016.112.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:44;0:00:03;172.016.112.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:50;0:00:03;172.016.112.010;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:27:56;0:00:03;172.016.117.132;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:02;0:00:03;172.016.117.132;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:08;0:00:03;172.016.117.132;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:14;0:00:03;172.016.117.132;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:20;0:00:03;172.016.117.132;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:26;0:00:03;172.016.117.052;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:32;0:00:03;172.016.117.052;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:38;0:00:03;172.016.117.052;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:44;0:00:03;172.016.117.052;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:50;0:00:03;172.016.117.052;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:28:56;0:00:03;172.016.114.168;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:02;0:00:03;172.016.114.168;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:08;0:00:03;172.016.114.168;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:14;0:00:03;172.016.114.168;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:20;0:00:03;172.016.114.168;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:26;0:00:03;172.016.117.111;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:32;0:00:03;172.016.117.111;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:38;0:00:03;172.016.117.111;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:44;0:00:03;172.016.117.111;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:50;0:00:03;172.016.117.111;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:29:56;0:00:03;172.016.117.103;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:02;0:00:03;172.016.117.103;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:08;0:00:03;172.016.117.103;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:14;0:00:03;172.016.117.103;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:20;0:00:03;172.016.117.103;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:26;0:00:03;172.016.112.200;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:32;0:00:03;172.016.112.200;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:38;0:00:03;172.016.112.200;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:44;0:00:03;172.016.112.200;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:50;0:00:03;172.016.112.200;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:30:56;0:00:03;172.016.113.105;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:02;0:00:03;172.016.113.105;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:08;0:00:03;172.016.113.105;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:14;0:00:03;172.016.113.105;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:20;0:00:03;172.016.113.105;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:26;0:00:03;172.016.113.204;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:32;0:00:03;172.016.113.204;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:38;0:00:03;172.016.113.204;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:44;0:00:03;172.016.113.204;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:50;0:00:03;172.016.113.204;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:31:56;0:00:03;172.016.112.149;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:02;0:00:03;172.016.112.149;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:08;0:00:03;172.016.112.149;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:14;0:00:03;172.016.112.149;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:20;0:00:03;172.016.112.149;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:27;0:00:03;172.016.114.207;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:33;0:00:03;172.016.114.207;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:39;0:00:03;172.016.114.207;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:45;0:00:03;172.016.114.207;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:51;0:00:03;172.016.114.207;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:32:57;0:00:03;172.016.118.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:03;0:00:03;172.016.118.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:09;0:00:03;172.016.118.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:15;0:00:03;172.016.118.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:21;0:00:03;172.016.118.100;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:27;0:00:03;172.016.113.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:33;0:00:03;172.016.113.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:39;0:00:03;172.016.113.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:45;0:00:03;172.016.113.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:51;0:00:03;172.016.113.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:33:57;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:03;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:09;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:15;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:21;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:27;0:00:03;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:33;0:00:03;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:39;0:00:03;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:45;0:00:03;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:51;0:00:03;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:34:57;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:35:03;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:35:09;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:35:15;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.211313;4/6/1999;21:35:21;0:00:03;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;;;;Clr;Old;llPROBE;
52.214522;4/6/1999;21:45:02;0:01:28;172.016.114.050;ncftp;in;auto;rem;succ;aDmp;not;iDmp;not;not;FSLst;Stlth;New;llR2L;
52.214522;4/6/1999;21:45:24;0:00:46;172.016.118.020;ncftp;in;auto;rem;succ;aDmp;not;iDmp;not;not;FSLst;Stlth;New;llR2L;
52.050813;4/7/1999;05:30:38;0:00:01;172.016.113.*;udpstorm   ;out;man;rem;succ;aDmp;not;iDmp;;;Cl;Clr;Old;llDOS ;lALL
53.045454;4/8/1999;05:04:19;0:04:02;172.016.112.050;selfping;out;man;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;FSLst;Clr;New;llDOS;ittllSOLARIS
53.084346;4/7/1999;08:46:02;0:00:25;172.016.112.050;xlock;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;hllSOLARIS
53.085717;4/7/1999;08:58:16;0:00:01;172.016.114.050;phf;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
53.092039;4/7/1999;09:44:00;0:15:00;172.016.112.050;tcpreset;;man;rem;succ;not;not;iDmp;not;not;not;Clr;New;llDOS ;・ｽSS
53.094800;4/7/1999;09:50:33;0:00:05;172.016.112.100;netbus;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;llNT
53.094800;4/7/1999;12:03:45;0:01:16;172.016.112.100;netbus;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;
53.102617;4/7/1999;10:26:12;0:00:04;172.016.114.050;back;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS ;nllLINUX
53.110500;4/7/1999;11:06:56;0:00:01;197.182.091.233;netcat;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;・ｽSL
53.110500;4/7/1999;11:35:38;0:01:29;172.016.112.100;netcat;out;man;rem;succ;aDmp;oDmp;iDmp;not;SysLg;FSLst;Clr;New;llR2L;
53.110516;4/7/1999;11:32:16;0:00:01;172.016.114.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;New;llPROBE;
53.110516;4/7/1999;11:34:17;0:00:01;172.016.114.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;New;llPROBE;
53.110516;4/7/1999;11:36:18;0:00:01;172.016.114.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;New;llPROBE;
53.110516;4/7/1999;11:38:39;0:00:01;172.016.114.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;New;llPROBE;
53.110516;4/7/1999;11:40:40;0:00:01;172.016.114.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;New;llPROBE;sllLINUX
53.110516;4/7/1999;11:43:00;0:00:01;172.016.114.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;New;llPROBE;ellLINUX
53.110516;4/7/1999;11:45:20;0:00:01;172.016.114.050;queso;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;New;llPROBE;illLINUX
53.123735;4/7/1999;12:37:10;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;fllLINUX
53.123735;4/7/1999;12:37:16;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;lllLINUX
53.123735;4/7/1999;12:38:16;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;nllLINUX
53.123735;4/7/1999;12:39:16;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
53.123735;4/7/1999;12:40:16;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;|llLINUX
53.123735;4/7/1999;12:41:16;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
53.123735;4/7/1999;12:42:17;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
53.123735;4/7/1999;12:43:17;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;>llLINUX
53.123735;4/7/1999;12:43:23;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
53.123735;4/7/1999;12:44:29;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
53.123735;4/7/1999;12:45:29;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;・ｽllLINUXS
53.123735;4/7/1999;12:45:35;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
53.123735;4/7/1999;12:46:41;0:00:01;172.016.114.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Stlth;Old;llPROBE;
53.133203;4/7/1999;13:33:17;0:10:46;172.016.112.207;perl;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;FSLst;Stlth;Old;llU2R;ellLINUX
53.134015;4/7/1999;13:40:24;0:00:01;172.016.112.050;queso;in;auto;rem;succ;aDmp;not;iDmp;not;not;not;Stlth;New;llPROBE;nllSOLARIS
53.134015;4/7/1999;13:43:25;0:00:01;172.016.112.050;queso;in;auto;rem;succ;aDmp;not;iDmp;not;not;not;Stlth;New;llPROBE;ollSOLARIS
53.134015;4/7/1999;13:46:45;0:00:01;172.016.112.050;queso;in;auto;rem;succ;aDmp;not;iDmp;not;not;not;Stlth;New;llPROBE;・ｽllSOLARISA
53.134015;4/7/1999;13:50:05;0:00:01;172.016.112.050;queso;in;auto;rem;succ;aDmp;not;iDmp;not;not;not;Stlth;New;llPROBE;・ｽllSOLARISA
53.134015;4/7/1999;13:53:25;0:00:01;172.016.112.050;queso;in;auto;rem;succ;aDmp;not;iDmp;not;not;not;Stlth;New;llPROBE;ullSOLARIS
53.134015;4/7/1999;13:56:29;0:00:01;172.016.112.050;queso;in;auto;rem;succ;aDmp;not;iDmp;not;not;not;Stlth;New;llPROBE;dllSOLARIS
53.134015;4/7/1999;13:59:33;0:00:01;172.016.112.050;queso;in;auto;rem;succ;aDmp;not;iDmp;not;not;not;Stlth;New;llPROBE;illSOLARIS
53.144800;4/7/1999;14:49:35;0:00:02;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;illCISCO
53.144800;4/7/1999;14:49:42;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
53.144800;4/7/1999;14:49:47;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;sllCISCO
53.144800;4/7/1999;14:49:52;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
53.144800;4/7/1999;14:49:57;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;gllCISCO
53.144800;4/7/1999;14:50:02;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
53.144800;4/7/1999;14:50:07;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;llCISCO
53.144800;4/7/1999;14:50:12;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
53.144800;4/7/1999;14:50:18;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
53.144800;4/7/1999;14:50:23;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
53.144800;4/7/1999;14:50:28;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
53.144800;4/7/1999;14:50:33;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
53.144800;4/7/1999;14:50:38;0:00:01;172.016.000.001;snmpget;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llR2L;
